Name,Latitude,Longitude,Sample Date,Source,4-Chlorophenyl ether,Air Temperature (°C) [°C],"Alkalinity, total",Aluminum,Ammonia,Ammonia (mg/L),Ammonia-nitrogen,Arsenic,Atrazine,Barium,Beryllium,Bicarbonate,"Biochemical oxygen demand, standard conditions",Boron,Bromide,Cadmium,Calcium,Carbon,Carbon dioxide,Chemical oxygen demand,Chloride,Chlorine,Chloroform,Chlorophyll,Chlorophyll a,"Chlorophyll a, uncorrected for pheophytin",Chromium,Cobalt,Color,Conductivity,Conductivity (uS/cm),Copper,Count,Cylindrospermopsin,DO (mg/L) ,Days Since Rain,Depth,"Depth, Secchi disk depth",Dissolved Oxygent (mg/L),Dissolved oxygen (DO),Dissolved oxygen saturation,E. Coli Average,E. coli (MPN/100 mL),Escherichia coli,Extract volume,Fecal Coliform,Fixed suspended solids,Flow,Flow (CFS),Flow Meas. Method,Flow Severity,Fluoride,Gran acid neutralizing capacity,"Hardness, Ca, Mg","Hardness, magnesium","Hydrocarbons, petroleum",Iron,Kjeldahl nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Methylmercury(1+),Microcystins,Moisture content,Molybdenum,Nickel,Nitrate,Nitrate (mg/L),Nitrate + Nitrite,Nitrate-Nitrogen (ppm or mg/L),Nitrite,Nitrogen,Organic carbon,Orthophosphate,Oxidation reduction potential (ORP),Oxygen,Particle distribution,Particle size,Pheophytin a,Phosphorus,Phytoplankton Density,Phytoplankton biovolume,Polychlorinated biphenyls,Potassium,Precipitation,"Precipitation, time since event",RBP Stream width,Rainfall Total (inches in last 3 days),River/stream channel slope,Sample Depth (m) ,Sand,Sea waves severity (choice list),Secchi Disc Transparency (m),Selenium,Silica,Silver,Sodium,Sodium adsorption ratio [(Na),"Specific Conductance, Calculated/Measured Ratio",Specific conductance,Streptococcus,Strontium,Sulfate,Sulfur Sulfate,Suspended Sediment Concentration (SSC) ,TCEQ Stream Segment,TDS,TKN (mg/L),Temperature (°C),"Temperature, air","Temperature, sample","Temperature, water",Total Coliform,"Total Nitrogen, mixed forms",Total P (mg/L),"Total Phosphorus, mixed forms",Total Sample Weight,Total Suspended Solids (mg/L),Total Suspended Solids (µg/L),Total dissolved solids,Total solids,Total suspended solids,Total volatile solids,Transparency Tube (m),"Transparency, Secchi tube with disk",True color,Turbidity,Velocity - stream,Water Temperature (°C),Weather condition (WMO code 4501) ,Width,Zinc,"p,p'-DDE",pH
15,30.2912,-98.384,2/24/1998,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,13,,,,,7.8
15,30.2912,-98.384,3/10/1998,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,14,,,,,7.9
15,30.2912,-98.384,3/26/1998,Meadows,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,15,,,,,7.7
15,30.2912,-98.384,4/15/1998,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,20,,,,,8.1
15,30.2912,-98.384,9/10/1998,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,26,,,,,7.8
15,30.2912,-98.384,9/17/1998,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,26,,,,,7.9
15,30.2912,-98.384,10/1/1998,Meadows,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,30,,,,,7.8
15,30.2912,-98.384,10/14/1998,Meadows,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.8
15,30.2912,-98.384,10/28/1998,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,7.6
15,30.2912,-98.384,11/11/1998,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,15,,,,,8.7
15,30.2912,-98.384,11/19/1998,Meadows,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,20,,,,,8.3
15,30.2912,-98.384,11/24/1998,Meadows,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,15,,,,,8.4
15,30.2912,-98.384,12/8/1998,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3048,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,18,,,,,8.2
15,30.2912,-98.384,1/7/1999,Meadows,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,1,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,8.2
15,30.2912,-98.384,1/8/1999,Meadows,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,14,,,,,8.3
15,30.2912,-98.384,1/18/1999,Meadows,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,11,,,,,8.5
15,30.2912,-98.384,4/9/1999,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,25,,,,,9
15,30.2912,-98.384,4/22/1999,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,25,,,,,
15,30.2912,-98.384,9/24/1999,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.5,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,23,,,,,9.2
15,30.2912,-98.384,10/12/1999,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,23,,,,,9.3
15,30.2912,-98.384,10/25/1999,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,28,,,,,9.1
15,30.2912,-98.384,11/16/1999,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,20,,,,,9.2
15,30.2912,-98.384,12/2/1999,Meadows,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,18,,,,,9
15,30.2912,-98.384,12/14/1999,Meadows,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,16,,,,,9.1
15,30.2912,-98.384,3/14/2000,Meadows,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,19,,,,,8.2
15,30.2912,-98.384,4/17/2000,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,20,,,,,7.9
15,30.2912,-98.384,4/27/2000,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,26,,,,,9.1
15,30.2912,-98.384,9/8/2000,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,30,,,,,7.3
15,30.2912,-98.384,9/12/2000,Meadows,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,,,,0,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,27,,,,,6.8
15,30.2912,-98.384,10/31/2000,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,0,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,0,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.7
15,30.2912,-98.384,11/10/2000,Meadows,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,63,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,14,,,,,7.2
15,30.2912,-98.384,2/2/2001,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,16,,,,,8.1
15,30.2912,-98.384,4/19/2001,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,21,,,,,7.8
15,30.2912,-98.384,5/8/2001,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,21,,,,,8.3
15,30.2912,-98.384,9/26/2001,Meadows,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,4,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,23,,,,,8.3
15,30.2912,-98.384,6/20/2002,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,,,,,5,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,0.33,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,28,,,,,8.6
15,30.2912,-98.384,2/15/2004,Meadows,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,1,,,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.33,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,10,,,,,8
15,30.2912,-98.384,3/21/2004,Meadows,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,5,,,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,8.4
15,30.2912,-98.384,5/1/2004,Meadows,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,0,,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,19,,,,,8.4
15,30.2912,-98.384,5/23/2004,Meadows,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,9,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,25,,,,,8.3
15,30.2912,-98.384,7/10/2004,Meadows,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,11,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,30,,,,,8.4
15,30.2912,-98.384,7/24/2004,Meadows,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,1,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,8.4
15,30.2912,-98.384,8/29/2004,Meadows,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,0,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.33,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,27,,,,,8.2
15,30.2912,-98.384,10/3/2004,Meadows,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,1,,,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,26,,,,,8.4
15,30.2912,-98.384,12/5/2004,Meadows,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,13,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,,8.2
15,30.2912,-98.384,1/19/2005,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,15,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,12,,,,,8.4
15,30.2912,-98.384,2/26/2005,Meadows,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,0,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,12,,,,,8.3
15,30.2912,-98.384,3/19/2005,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,13,,,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,8.4
15,30.2912,-98.384,4/2/2005,Meadows,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,14,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,19,,,,,8.4
15,30.2912,-98.384,5/8/2005,Meadows,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,0,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,,8.2
15,30.2912,-98.384,5/28/2005,Meadows,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,0,,,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,27,,,,,8.4
15,30.2912,-98.384,7/1/2005,Meadows,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,30,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,,8.4
15,30.2912,-98.384,7/31/2005,Meadows,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,3,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,30.5,,,,,8.4
15,30.2912,-98.384,8/27/2005,Meadows,,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,17,,,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,32,,,,,8.6
15,30.2912,-98.384,10/15/2005,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,5,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,23,,,,,8.5
113,30.0948,-97.8388,12/21/1997,Meadows,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,7.4
113,30.0948,-97.8388,1/11/1998,Meadows,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,12,,,,,8.2
113,30.0948,-97.8388,4/18/2000,Meadows,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,7.9
113,30.0948,-97.8388,4/26/2004,Meadows,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,,,,1,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.75,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.6
113,30.0948,-97.8388,5/27/2004,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.2475,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,25,,,,,7.6
113,30.0948,-97.8388,7/3/2004,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,25,,,,,8.1
113,30.0948,-97.8388,8/3/2004,Meadows,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,7,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.3,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,31,,,,,8
113,30.0948,-97.8388,9/2/2004,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,6,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,26,,,,,7.8
113,30.0948,-97.8388,10/4/2004,Meadows,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,,,,,2,,,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.9
113,30.0948,-97.8388,11/5/2004,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,4,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,16,,,,,7.7
113,30.0948,-97.8388,12/13/2004,Meadows,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,7,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,12,,,,,7.7
113,30.0948,-97.8388,1/17/2005,Meadows,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,7,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,11,,,,,7.6
113,30.0948,-97.8388,2/15/2005,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,7,,,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,17,,,,,8.1
113,30.0948,-97.8388,3/24/2005,Meadows,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,,,,3,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,18,,,,,7.7
113,30.0948,-97.8388,4/21/2005,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,7,,,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.1,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.4
113,30.0948,-97.8388,5/30/2005,Meadows,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,1,,,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0.5,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,7.4
113,30.0948,-97.8388,7/4/2005,Meadows,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,30,,,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,33,,,,,7.5
113,30.0948,-97.8388,8/7/2005,Meadows,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,,,,,,,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.33,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,29,,,,,7.6
